announcement_id,symbol,event_type,event_stage,event_date_candidate,event_date_semantics,effective_date,candidate_status,title,source_url
SZSE_1214696323,180101,expansion,other_official_disclosure,2022-09-28,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金扩募方案,https://disc.static.szse.cn/disc/disk03/finalpage/2022-09-28/d9ef2101-f6bd-4ba8-96af-f89508e6b83b.PDF
SZSE_1215301801,180101,expansion,other_official_disclosure,2022-12-09,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于收到深圳证券交易所《关于博时招商蛇口产业园封闭式基础设施证券投资基金产品变更暨扩募份额上市和招商蛇口博时产业园基础设施2期资产支持专项计划挂牌条件确认申请文件的审核问询函》的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2022-12-08/d3305ef7-0b44-4310-afbe-29c0261ea2d9.PDF
SZSE_1216092314,180101,expansion,other_official_disclosure,2023-03-11,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于回复深圳证券交易所《关于博时招商蛇口产业园封闭式基础设施证券投资基金产品变更暨扩募份额上市和招商蛇口博时产业园基础设施2期资产支持专项计划挂牌条件确认申请文件的审核问询函》的提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-03-10/6fcc3b2a-41bc-43d0-9511-d6f1089fba39.PDF
SZSE_1216442915,180101,expansion,other_official_disclosure,2023-04-18,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目招募说明书（草案）,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-18/899722e9-c687-41fd-b2b0-44e64afff892.PDF
SZSE_1216855183,180101,expansion,other_official_disclosure,2023-05-19,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-05-19/fa6019ef-11d0-4e65-9a77-51c521887390.PDF
SZSE_1216979328,180101,expansion,other_official_disclosure,2023-06-03,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金定向扩募发行情况报告书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-02/52de3e19-47cf-41d4-be37-844bfa7a853c.PDF
SZSE_1216979329,180101,expansion,other_official_disclosure,2023-06-03,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于博时招商蛇口产业园封闭式基础设施证券投资基金扩募引入战略投资者专项核查报告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-03/805bfcc1-4f53-4bfb-b6bb-ff35f8b61a09.PDF
SZSE_1216979330,180101,expansion,other_official_disclosure,2023-06-03,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：北京市中伦律师事务所关于博时招商蛇口产业园封闭式基础设施证券投资基金扩募引入战略投资者核查事项的法律意见书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-02/34aae3a7-22ef-45d3-9d9a-fdce653af409.PDF
SZSE_1216993922,180101,expansion,other_official_disclosure,2023-06-06,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于博时招商蛇口产业园封闭式基础设施证券投资基金扩募基金份额限售公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-05/2bd819e4-d5c1-42a4-b4c7-892bb67af992.PDF
SZSE_1217044874,180101,expansion,expansion_units_listing_notice,2023-06-13,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金扩募份额上市交易公告书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-12/407aabd0-efdb-4738-a719-fe8e1ab64832.PDF
SZSE_1217074146,180101,expansion,expansion_units_listing_notice,2023-06-16,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金扩募份额上市交易提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-16/c955e799-c38b-4202-b711-5b2171834ccd.PDF
SZSE_1217897313,180101,expansion,asset_closing_disclosure,2023-09-20,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：关于博时招商蛇口产业园封闭式基础设施证券投资基金2023年度第一次扩募并新购入基础设施项目交割审计情况的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-09-19/f61c9ae1-9cce-41b9-90d1-c42e4f954792.PDF
SZSE_1217957707,180101,expansion,other_official_disclosure,2023-09-27,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金关于扩募相关基础设施项目公司完成吸收合并的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-09-26/7cebdcce-3122-40d8-b991-bdd3a648fa83.PDF
SZSE_1217971923,180101,expansion,other_official_disclosure,2023-09-28,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-09-28/d616376a-4efe-4d64-998a-4d806156c532.PDF
SZSE_1218545437,180101,expansion,other_official_disclosure,2023-12-08,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于博时招商蛇口产业园封闭式基础设施证券投资基金2023年度第一次扩募基金份额解除限售的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-12-07/0eac8e8a-64dd-46a3-91a3-6ea7473f8d37.PDF
SZSE_1218581313,180101,expansion,other_official_disclosure,2023-12-12,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于博时招商蛇口产业园封闭式基础设施证券投资基金2023年度第一次扩募基金份额解除限售的提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-12-11/9783b68b-44e9-47c7-ac8a-aa78ac954d3f.PDF
SZSE_1218607676,180101,expansion,other_official_disclosure,2023-12-14,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于博时招商蛇口产业园封闭式基础设施证券投资基金2023年度第一次扩募基金份额解除限售的提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-12-13/6f7162e8-b85e-486c-afd4-9027e7a73e3e.PDF
SZSE_1220282081,180101,expansion,other_official_disclosure,2024-06-07,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2024-06-06/49bf9077-074e-4cfb-ad63-99812b950489.PDF
SZSE_1221313753,180101,expansion,other_official_disclosure,2024-09-30,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2024-09-27/d3282eb4-81e7-4bed-a6e3-28545cda3eaa.PDF
SZSE_1221315198,180101,expansion,other_official_disclosure,2024-09-30,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2024-09-27/cd9dae25-965d-4a28-b7a1-2f2d6d8ae1bb.PDF
SZSE_1223107470,180101,expansion,proposal,2025-04-17,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于决定博时招商蛇口产业园封闭式基础设施证券投资基金拟第二次扩募并新购入基础设施项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-16/0ac23ea8-f035-4fa2-a092-26701398c2f2.PDF
SZSE_1224688565,180101,expansion,other_official_disclosure,2025-09-30,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2025-09-30/decd8688-eb8a-48ad-ba57-0a3f895643e1.PDF
SZSE_1224715735,180101,expansion,other_official_disclosure,2025-10-17,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-17/a228bbb9-80ed-43be-ada2-ce490152de4b.PDF
SZSE_1224937387,180101,expansion,other_official_disclosure,2026-01-19,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-19/8a8ad2fb-d184-4588-a491-31a139b914d9.PDF
SZSE_1225327146,180101,expansion,other_official_disclosure,2026-05-25,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时招商蛇口产业园封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目更新招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-25/c11ea5dd-9752-4104-9e33-844559c9938a.PDF
SZSE_1225385288,180101,expansion,application_accepted,2026-06-25,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于博时招商蛇口产业园封闭式基础设施证券投资基金变更及扩募份额上市申请获得受理的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-25/1b85aa1d-147e-4c50-8168-3b83fc777104.PDF
SZSE_1225427442,180101,expansion,other_official_disclosure,2026-07-17,announcement_publication_only,,official_title_candidate,博时蛇口产园REIT：博时基金管理有限公司关于收到深圳证券交易所《关于博时招商蛇口产业园封闭式基础设施证券投资基金产品变更暨扩募份额上市和招商蛇口博时产业园不动产3期资产支持专项计划挂牌申请文件的审核问询函》的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-17/73d79dbc-92bd-43b2-b654-2304d602d4f8.PDF
SZSE_1221304980,180102,expansion,proposal,2024-09-27,announcement_publication_only,,official_title_candidate,华夏合肥高新REIT：华夏基金管理有限公司关于决定华夏合肥高新创新产业园封闭式基础设施证券投资基金拟扩募并新购入基础设施项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2024-09-26/c53c6d6c-81cd-48bf-b0d2-481b9a626008.PDF
SZSE_1214696324,180301,expansion,proposal,2022-09-28,announcement_publication_only,,official_title_candidate,红土盐田港REIT：红土创新基金管理有限公司关于决定红土创新盐田港仓储物流封闭式基础设施证券投资基金拟申请扩募并新购入基础设施项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2022-09-28/fa3c3db0-2793-44dc-87e8-7a4c66eb4b3c.PDF
SZSE_1214696325,180301,expansion,other_official_disclosure,2022-09-28,announcement_publication_only,,official_title_candidate,红土盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金产品扩募方案,https://disc.static.szse.cn/disc/disk03/finalpage/2022-09-28/0f93969f-b192-4957-a918-c8c85bc91f05.PDF
SZSE_1215302395,180301,expansion,other_official_disclosure,2022-12-09,announcement_publication_only,,official_title_candidate,红土盐田港REIT：红土创新基金管理有限公司关于收到深圳证券交易所《关于红土创新盐田港仓储物流封闭式基础设施证券投资基金变更暨扩募份额上市和深创投-盐田港仓储物流2号资产支持专项计划挂牌条件申请确认文件的审核问询函》的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2022-12-08/6d159a73-4d46-4090-811d-f5e6bfb4caa8.PDF
SZSE_1216091699,180301,expansion,other_official_disclosure,2023-03-11,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金管理有限公司对关于深圳证券交易所《关于红土创新盐田港仓储物流封闭式基础设施证券投资基金变更暨扩募份额上市和深创投-盐田港仓储物流2号资产支持专项计划挂牌条件申请确认文件的审核问询函》回复的提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-03-11/3f02e16d-f6d7-4f11-9ac9-938954647fd2.PDF
SZSE_1216444267,180301,expansion,other_official_disclosure,2023-04-18,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目招募说明书（草案）,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-17/79463e20-03d0-4115-99ff-4f0fefee6bb7.PDF
SZSE_1216444268,180301,expansion,other_official_disclosure,2023-04-18,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：关于红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目的法律意见书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-18/9f6a4543-863a-4433-a586-3de5877766b8.PDF
SZSE_1216856270,180301,expansion,other_official_disclosure,2023-05-19,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：关于红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目的法律意见书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-05-19/1aa1954c-82f2-4b48-a10d-0514075a3a8b.PDF
SZSE_1216856288,180301,expansion,other_official_disclosure,2023-05-19,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目招募说明书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-05-18/017ccbf7-3e5a-4e6b-a7a7-1b57457e532b.PDF
SZSE_1216979284,180301,expansion,other_official_disclosure,2023-06-03,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金定向扩募发行情况报告书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-02/0dbdf5ea-1c5c-43f4-94d5-c423e45f1452.PDF
SZSE_1216979286,180301,expansion,other_official_disclosure,2023-06-03,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金关于红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募战略投资人核查报告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-02/a9bc7d14-009d-46dd-bb52-0d7a97e45060.PDF
SZSE_1217044791,180301,expansion,other_official_disclosure,2023-06-13,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募上市交易公告书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-12/14c87708-e997-480c-a46a-f80630cc2207.PDF
SZSE_1217054793,180301,expansion,other_official_disclosure,2023-06-14,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募交易实施情况报告书,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-14/4e1971c4-1481-47e0-b0af-40c2291aa528.PDF
SZSE_1217076320,180301,expansion,other_official_disclosure,2023-06-16,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金扩募份额上市提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-06-15/7e250a3c-adc2-4c03-892e-5eae3108bd0b.PDF
SZSE_1217957695,180301,expansion,asset_closing_disclosure,2023-09-27,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：关于红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目交割审计情况的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-09-26/845f354d-0ec9-4286-bd00-56e589b29eae.PDF
SZSE_1218419281,180301,expansion,other_official_disclosure,2023-11-24,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金关于扩募相关基础设施项目公司完成吸收合并的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-11-24/07267521-b7a8-487e-b837-41284396674c.PDF
SZSE_1218547392,180301,expansion,other_official_disclosure,2023-12-08,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金管理有限公司关于红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募份额解除限售的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-12-07/80a99c3c-2fb6-4580-b38e-d8f5ea9d06e2.PDF
SZSE_1218578881,180301,expansion,other_official_disclosure,2023-12-12,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金管理有限公司关于红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募份额解除限售的第一次提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-12-11/0db599a2-df5f-459f-9e4d-e35bbc9b8e0c.PDF
SZSE_1218635032,180301,expansion,other_official_disclosure,2023-12-16,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金管理有限公司关于红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募份额解除限售的第二次提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2023-12-15/da9d69df-56ed-4566-8745-e47fbda32b82.PDF
SZSE_1218748047,180301,expansion,other_official_disclosure,2023-12-29,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目招募说明书（更新）,https://disc.static.szse.cn/disc/disk03/finalpage/2023-12-28/eaeca7a9-316f-4ea8-bdc2-9a46096e3af0.PDF
SZSE_1222162862,180301,expansion,other_official_disclosure,2024-12-28,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目招募说明书（更新）,https://disc.static.szse.cn/disc/disk03/finalpage/2024-12-27/330b8419-faec-40ce-8031-1195d9d06311.PDF
SZSE_1224895348,180301,expansion,other_official_disclosure,2025-12-25,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新盐田港仓储物流封闭式基础设施证券投资基金2023年度扩募并新购入基础设施项目招募说明书（更新）2025年第1期,https://disc.static.szse.cn/disc/disk03/finalpage/2025-12-25/66722649-51b0-41ed-9351-53ba11920aa7.PDF
SZSE_1225360244,180301,expansion,other_official_disclosure,2026-06-10,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金管理有限公司关于红土创新盐田港仓储物流封闭式基础设施证券投资基金扩募份额解除限售的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-10/5fa569ab-172d-4b71-a969-3b49f1a33edc.PDF
SZSE_1225364557,180301,expansion,other_official_disclosure,2026-06-12,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金管理有限公司关于红土创新盐田港仓储物流封闭式基础设施证券投资基金扩募份额解除限售的第一次提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-12/3f61ae3e-1c86-49eb-b0c8-e0162ad74b87.PDF
SZSE_1225366722,180301,expansion,other_official_disclosure,2026-06-13,announcement_publication_only,,official_title_candidate,红土创新盐田港REIT：红土创新基金管理有限公司关于红土创新盐田港仓储物流封闭式基础设施证券投资基金扩募份额解除限售的第二次提示性公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-13/5fbbb0c0-9b06-4853-9f13-a4e808f0257f.PDF
SZSE_1224877476,180303,expansion,proposal,2025-12-16,announcement_publication_only,,official_title_candidate,华泰宝湾物流REIT：华泰证券（上海）资产管理有限公司关于决定华泰紫金宝湾物流仓储封闭式基础设施证券投资基金拟扩募并新购入基础设施项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-12-16/e505ba3b-2178-4db4-8da1-84c7a036efdf.PDF
SZSE_1220224513,180501,expansion,other_official_disclosure,2024-06-01,announcement_publication_only,,official_title_candidate,红土创新深圳安居REIT：红土创新深圳人才安居保障性租赁住房封闭式基础设施证券投资基金拟申请扩募并新购入基础设施项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2024-05-31/0c99cc8a-e6fb-4fbe-9ab2-fa55bd08ad24.PDF
SZSE_1224399990,180501,fund_rename,name_change_notice,2025-08-06,announcement_publication_only,,official_title_candidate,红土创新深圳安居REIT：红土创新基金管理有限公司关于红土创新深圳人才安居保障性租赁住房封闭式基础设施证券投资基金变更名称的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-08-05/fdcdabc8-d777-488f-9824-19a33721b60f.PDF
SZSE_1225395231,180501,expansion,proposal,2026-06-30,announcement_publication_only,,official_title_candidate,红土创新深圳安居REIT：红土创新基金管理有限公司关于红土创新深圳安居保障性租赁住房封闭式基础设施证券投资基金拟扩募并新购入不动产项目方案更新及进展公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-30/d32e9bf6-2690-453b-92a7-a300fddf94d2.PDF
SZSE_1225105390,180502,expansion,proposal,2026-04-16,announcement_publication_only,,official_title_candidate,招商基金蛇口租赁住房REIT：招商基金管理有限公司关于决定招商基金招商蛇口租赁住房封闭式基础设施证券投资基金拟扩募并新购入不动产项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/919b6304-248c-42d8-9b1a-ce0a438240b0.PDF
SZSE_1225446320,180503,expansion,proposal,2026-07-30,announcement_publication_only,,official_title_candidate,中航北京昌保租赁住房REIT：中航基金管理有限公司关于决定中航北京昌保租赁住房封闭式基础设施证券投资基金拟扩募并新购入不动产项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-30/78be0aad-c506-4cd4-acf9-7d3c0b91a861.PDF
SZSE_1222879369,180601,expansion,proposal,2025-03-25,announcement_publication_only,,official_title_candidate,华夏华润商业REIT：华夏基金管理有限公司关于决定华夏华润商业资产封闭式基础设施证券投资基金拟扩募并新购入基础设施项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-03-24/5766680e-6c82-403f-a669-fba4d260310e.PDF
SZSE_1224103182,180601,expansion,proposal,2025-07-09,announcement_publication_only,,official_title_candidate,华夏华润商业REIT：华夏基金管理有限公司关于决定华夏华润商业资产封闭式基础设施证券投资基金拟扩募并新购入基础设施项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-08/16f6da01-8fa5-4e20-a103-69509023f6d2.PDF
SZSE_1224695049,180601,expansion,application_submitted,2025-10-01,announcement_publication_only,,official_title_candidate,华夏华润商业REIT：华夏基金管理有限公司关于提交华夏华润商业资产封闭式基础设施证券投资基金产品变更暨扩募份额上市申请的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-01/b05631b5-74fb-4268-81e5-dc6cb4f715d8.PDF
SZSE_1224711156,180601,expansion,application_accepted,2025-10-15,announcement_publication_only,,official_title_candidate,华夏华润商业REIT：华夏基金管理有限公司关于华夏华润商业资产封闭式基础设施证券投资基金产品变更暨扩募份额上市申请获得受理的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-15/660d03ab-69bd-4b5f-810f-34d62391f8ca.PDF
SZSE_1224768772,180601,expansion,other_official_disclosure,2025-10-31,announcement_publication_only,,official_title_candidate,华夏华润商业REIT：华夏基金管理有限公司关于华夏华润商业资产封闭式基础设施证券投资基金产品变更暨扩募份额上市申请收到深圳证券交易所审核问询函的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-31/e27fa8c6-6d3c-4cff-8f53-1c96c16b1568.PDF
SZSE_1224980681,180901,expansion,proposal,2026-02-14,announcement_publication_only,,official_title_candidate,南方润泽科技数据中心REIT：南方基金管理股份有限公司关于决定南方润泽科技数据中心封闭式基础设施证券投资基金拟扩募并新购入不动产项目的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-02-14/2167e901-0175-471a-8ed9-eafc5c7c3303.PDF
SZSE_1225418390,180901,expansion,application_submitted,2026-07-11,announcement_publication_only,,official_title_candidate,南方润泽科技数据中心REIT：南方基金管理股份有限公司关于提交南方润泽科技数据中心封闭式基础设施证券投资基金产品变更暨扩募份额上市申请的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-11/25c360d1-42fb-4b16-91d5-8167fb2c3f03.PDF
SZSE_1225429223,180901,expansion,application_accepted,2026-07-18,announcement_publication_only,,official_title_candidate,南方润泽科技数据中心REIT：南方基金管理股份有限公司关于南方润泽科技数据中心封闭式基础设施证券投资基金产品变更暨扩募份额上市申请获得受理的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-18/8a38c10e-3ddc-40fb-976f-b2a2ce4fc536.PDF
SZSE_1225468204,180901,expansion,other_official_disclosure,2026-08-12,announcement_publication_only,,official_title_candidate,南方润泽科技数据中心REIT：南方基金管理股份有限公司关于收到深圳证券交易所《关于南方润泽科技数据中心封闭式基础设施证券投资基金产品变更暨扩募份额上市和南方资本-润泽科技数据中心2期基础设施资产支持专项计划挂牌申请文件的审核问询函》的公告,https://disc.static.szse.cn/disc/disk03/finalpage/2026-08-12/27a1a70e-bf18-49a3-9f79-8b6bdd879e72.PDF
SSE_508000_20220928_2_qBxdUOji,508000,expansion,application_submitted,2022-09-28,announcement_publication_only,,official_title_candidate,华安基金管理有限公司关于提交华安张江光大园封闭式基础设施证券投资基金产品变更暨扩募份额上市申请的公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-09-28/508000_20220928_2_qBxdUOji.pdf
SSE_508000_20220929_1_yZgOyvZq,508000,expansion,application_accepted,2022-09-29,announcement_publication_only,,official_title_candidate,华安基金管理有限公司关于华安张江光大园封闭式基础设施证券投资基金产品变更暨扩募份额上市申请获得受理的公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-09-29/508000_20220929_1_yZgOyvZq.pdf
SSE_508000_20221209_IDDF,508000,expansion,exchange_feedback,2022-12-09,announcement_publication_only,,official_title_candidate,《华安基金管理有限公司关于收到<关于华安张江光大园封闭式基础设施证券投资基金产品变更暨扩募份额上市及华安资产张润大厦资产支持专项计划资产支持证券挂牌转让申请受理反馈意见>的公告》,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-12-09/508000_20221209_IDDF.pdf
SSE_508000_20230418_DXKJ,508000,expansion,other_official_disclosure,2023-04-18,announcement_publication_only,,official_title_candidate,华安张江光大园封闭式基础设施证券投资基金2022年度第一次扩募并新购入基础设施项目招募说明书(草案),https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-18/508000_20230418_DXKJ.pdf
SSE_508000_20230513_X91E,508000,expansion,other_official_disclosure,2023-05-13,announcement_publication_only,,official_title_candidate,华安基金管理有限公司关于华安张江光大园封闭式基础设施证券投资基金扩募拟新购入资产张润大厦重要承租方哲库科技市场关停传闻说明的公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-13/508000_20230513_X91E.pdf
SSE_508000_20230519_90CA,508000,expansion,other_official_disclosure,2023-05-19,announcement_publication_only,,official_title_candidate,华安张江光大园封闭式基础设施证券投资基金2022年度第一次扩募并新购入基础设施项目招募说明书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-19/508000_20230519_90CA.pdf
SSE_508000_20230525_597L,508000,expansion,other_official_disclosure,2023-05-25,announcement_publication_only,,official_title_candidate,关于华安张江光大园封闭式基础设施证券投资基金扩募并拟新购入资产的原始权益人及其控股关联方增持基金份额计划的公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-25/508000_20230525_597L.pdf
SSE_508000_20230526_UHGD,508000,expansion,other_official_disclosure,2023-05-26,announcement_publication_only,,official_title_candidate,关于华安张江光大园封闭式基础设施证券投资基金扩募拟新购入资产最新招租进展公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-26/508000_20230526_UHGD.pdf
SSE_508000_20230603_08IE,508000,expansion,other_official_disclosure,2023-06-03,announcement_publication_only,,official_title_candidate,华安张江光大园封闭式基础设施证券投资基金2022年度第一次扩募并新购入基础设施项目发行情况报告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-03/508000_20230603_08IE.pdf
