rebalance_frequency,signal_date,entry_date,factor,symbol,factor_value,selected_count,eligible_universe_count,capacity_at_5pct_adv_rmb
weekly,2025-10-17,2025-10-20,short_term_reversal_5d,508048,0.02982810920121337,13,62,730153.775
weekly,2025-10-17,2025-10-20,short_term_reversal_5d,180501,0.02857905982905984,13,62,730153.775
weekly,2025-10-17,2025-10-20,short_term_reversal_5d,508098,0.027103464529813825,13,62,730153.775
weekly,2025-10-17,2025-10-20,short_term_reversal_5d,180105,0.026593499366821538,13,62,730153.775
weekly,2025-10-17,2025-10-20,short_term_reversal_5d,508088,0.023657440264963414,13,62,730153.775
weekly,2025-10-17,2025-10-20,liquidity_20d,508008,16.628690829173774,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508009,16.468367258225864,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508058,16.35280781508004,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,180601,16.292711084894638,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508028,16.095332474558237,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508018,16.07064925303049,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508088,15.98501464832157,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508068,15.973312433304395,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,180401,15.92249487118208,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508066,15.88894017040833,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508001,15.856982848585375,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508077,15.802244461538294,13,62,4662501.545
weekly,2025-10-17,2025-10-20,liquidity_20d,508006,15.7858455903939,13,62,4662501.545
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,180401,-0.017719110898074493,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,180201,-0.0231581402777894,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508008,-0.02356951277684812,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508009,-0.02563490089590022,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508028,-0.026239013478498174,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508006,-0.026663659999780032,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,180101,-0.030002485289111626,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508058,-0.030971385314792016,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508001,-0.032209412969454794,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508015,-0.03299429145108972,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508056,-0.033800075100179634,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,508088,-0.033844523882833814,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_illiquidity_20d,180601,-0.03682511986094148,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,low_volatility_20d,180401,-0.020742135153701626,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,508006,-0.027535573016285893,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,180101,-0.027938212390407332,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,508027,-0.029974706464731046,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,508086,-0.031044563003294865,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,180201,-0.0318751982365207,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,508056,-0.03196860845577585,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,508001,-0.03229457597800322,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,180103,-0.0355292258936803,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,180202,-0.035758925654696974,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,508009,-0.03651264406943989,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,508018,-0.037583130700037305,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,low_volatility_20d,180801,-0.03838928670010561,13,62,890663.9950975
weekly,2025-10-17,2025-10-20,market_composite,508028,0.7903225806451613,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,180401,0.7560483870967742,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508088,0.7258064516129031,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508006,0.6975806451612903,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508018,0.6935483870967741,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508001,0.6875,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508056,0.6834677419354839,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,180601,0.6754032258064516,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508009,0.6713709677419355,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,180101,0.6612903225806451,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508096,0.6592741935483871,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,180201,0.657258064516129,13,62,3599153.7234900002
weekly,2025-10-17,2025-10-20,market_composite,508008,0.657258064516129,13,62,3599153.7234900002
weekly,2025-10-24,2025-10-27,momentum_20d,508097,0.011653543307086789,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508086,0.0035502958579880506,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,180402,0.0028833551769331667,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,180106,0.0012712941774728481,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508089,0.0009165902841430373,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508026,-0.00022192632046169614,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,180801,-0.0018033740546831156,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508028,-0.003335401799565596,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508006,-0.0033959248901319627,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,180202,-0.0038430956798303217,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508021,-0.0054889205122991,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508048,-0.006364562118126305,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,508087,-0.007379195429659591,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_20d,180301,-0.007763401109057266,14,66,710690.9600000001
weekly,2025-10-24,2025-10-27,momentum_60d,508003,0.03626428216592159,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508036,0.030910852713178283,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,180302,0.027001270648030484,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,180301,0.025993883792049033,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,180106,0.018623900672529725,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508069,0.017587939698492594,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508026,0.015783540022547893,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508011,0.00992155053068755,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508028,0.0073696589572715965,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508017,0.006829524560021172,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,180605,0.006330292310556596,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508086,0.002025658338960179,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,508080,0.0010529086601738236,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,momentum_60d,180305,0.0,14,66,795899.3700000001
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,180502,0.040163934426229564,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508084,0.024361117745402505,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,180603,0.023498161013485896,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508099,0.021132713440405904,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508007,0.01991736412755596,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508027,0.01923605386095073,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508077,0.017489421720733422,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508009,0.016630287911859498,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508096,0.013827270038450079,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,180105,0.012575888985255856,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,180103,0.011399371069182318,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508022,0.01091954022988495,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,180602,0.01078582434514641,14,66,965980.833055
weekly,2025-10-24,2025-10-27,short_term_reversal_5d,508019,0.010692701069270005,14,66,965980.833055
weekly,2025-10-24,2025-10-27,liquidity_20d,508009,16.58194818217986,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,180601,16.551611441333236,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508008,16.524707248263176,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508058,16.41380675430243,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508028,16.378676052210572,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508018,16.125954310643245,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508068,16.037662511659608,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508088,15.988644744671403,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,180401,15.985789310844744,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508077,15.957344293678076,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508056,15.93540385763528,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508066,15.87983058109235,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,180501,15.87846413755298,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,liquidity_20d,508001,15.827473881829205,14,66,5234589.255000001
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,180201,-0.02650995632295506,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508006,-0.026563111720353205,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508009,-0.026962103843574375,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508028,-0.0292107306405483,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508008,-0.02939253814421521,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,180401,-0.03035524390340913,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,180101,-0.03068739972953267,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,180202,-0.031819247448554154,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508056,-0.034942577969764285,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508018,-0.03514285534804159,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508033,-0.03660386400274791,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508058,-0.03911529391072098,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,508068,-0.042123460324716824,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_illiquidity_20d,180601,-0.04291607716422804,14,66,3154341.3481650003
weekly,2025-10-24,2025-10-27,low_volatility_20d,180202,-0.028400725843155707,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508086,-0.029015215624806644,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508006,-0.029726008984992818,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,180801,-0.03486253665040327,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508018,-0.038477357322310723,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,180101,-0.03915950211423157,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508033,-0.04179130097338102,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,180301,-0.04200395409369718,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,180103,-0.04253596691984281,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508027,-0.04414953280843352,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508009,-0.04638081916368904,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508099,-0.04647745558805714,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,180201,-0.04884579028887466,14,66,965980.833055
weekly,2025-10-24,2025-10-27,low_volatility_20d,508056,-0.05102516341137441,14,66,965980.833055
weekly,2025-10-24,2025-10-27,market_composite,508028,0.7651515151515151,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,180301,0.7556818181818182,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,508009,0.7443181818181819,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,180101,0.7443181818181818,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,508006,0.740530303030303,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,180801,0.7253787878787878,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,508099,0.7178030303030304,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,180401,0.7140151515151516,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,508018,0.6950757575757576,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,180201,0.6931818181818182,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,180202,0.6818181818181819,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,508033,0.6799242424242424,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,508086,0.6799242424242424,14,66,1036892.6749999999
weekly,2025-10-24,2025-10-27,market_composite,508027,0.6723484848484849,14,66,1036892.6749999999
weekly,2025-10-31,2025-11-03,momentum_20d,508087,0.035350266947095976,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508089,0.028948332722608994,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508069,0.027591859035650756,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508026,0.025554047942107694,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,180402,0.02539981185324547,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508084,0.02436053593179044,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508066,0.021223780563485173,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508006,0.016887816646562026,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508011,0.015963511972634015,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508048,0.012943308309603996,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508068,0.011748445058742174,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,180606,0.011249999999999982,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,508092,0.010994152046783556,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_20d,180801,0.008726207906295746,14,67,1052657.935
weekly,2025-10-31,2025-11-03,momentum_60d,508069,0.03594051225557693,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,180301,0.01889644746787611,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508026,0.013634331694233337,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508048,0.0048793014894708,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508036,0.004528729125389264,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,180602,0.004527813712807305,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508003,-0.0022058823529412797,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,180801,-0.0027790643816580918,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508084,-0.004733727810650734,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508028,-0.005123428039124245,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,180302,-0.005242059821153222,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,180305,-0.005679012345678913,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508089,-0.007773851590106129,14,67,823026.435
weekly,2025-10-31,2025-11-03,momentum_60d,508087,-0.010667078920924444,14,67,823026.435
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,180102,0.06682577565632464,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508012,0.046382730455075794,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,180303,0.040336879432623984,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,180105,0.0399648660518227,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508003,0.024209012464046054,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,180106,0.023869984763839613,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508088,0.023633325375984726,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,180103,0.021073558648111335,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,180203,0.015017560857454315,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508056,0.014152074838090445,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508001,0.013580719204284608,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508027,0.012888764359764604,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508097,0.012764632627646488,14,67,814570.295
weekly,2025-10-31,2025-11-03,short_term_reversal_5d,508098,0.010551558752997514,14,67,814570.295
weekly,2025-10-31,2025-11-03,liquidity_20d,508009,16.812844515637156,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,180601,16.71286950806343,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508058,16.577720487636775,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508028,16.53027757731891,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508008,16.28484975293887,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508056,16.265469803328735,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508068,16.257135698047158,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508077,16.24272278116551,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508027,16.195310613557368,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508018,16.185691792805738,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,180502,16.163771687523734,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508088,16.09604607596482,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,180501,16.05660713193325,14,67,6000343.965
weekly,2025-10-31,2025-11-03,liquidity_20d,508031,15.964002296987903,14,67,6000343.965
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508009,-0.021442681151842686,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,180101,-0.022110929340635178,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508028,-0.027211262456344466,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508033,-0.029843993080761393,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,180201,-0.030906851554540038,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,180202,-0.03118022765327883,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508006,-0.03176040516237796,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,180401,-0.033161990111758334,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508008,-0.03697998002051213,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508056,-0.03740554643205306,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508058,-0.03994853247833842,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508068,-0.04197912349347811,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,508018,-0.043987750305873444,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_illiquidity_20d,180601,-0.04819235807094734,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,low_volatility_20d,180202,-0.028355722506113106,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508086,-0.0319349452798345,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508033,-0.034336517985156995,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,180801,-0.03782159055547221,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,180101,-0.038783510093713565,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,180201,-0.04778280390215529,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508027,-0.05043397969419184,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,180301,-0.050481606308891695,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508009,-0.05132806087664309,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508018,-0.05574809053379876,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508006,-0.05632107242005143,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,180401,-0.060457955986913677,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508008,-0.06373689734361966,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,low_volatility_20d,508015,-0.06388758363860103,14,67,1020469.6950000001
weekly,2025-10-31,2025-11-03,market_composite,508033,0.7966417910447762,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,180201,0.7593283582089553,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,508008,0.7574626865671642,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,508028,0.7555970149253732,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,180101,0.7518656716417911,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,180401,0.7332089552238805,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,180202,0.7182835820895523,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,508056,0.7126865671641791,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,508009,0.7089552238805971,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,180801,0.7014925373134329,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,508006,0.6940298507462687,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,180301,0.6828358208955224,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,508001,0.6828358208955224,14,67,3202302.241635001
weekly,2025-10-31,2025-11-03,market_composite,508027,0.6772388059701493,14,67,3202302.241635001
weekly,2025-11-07,2025-11-10,momentum_20d,508087,0.049514485193804525,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508017,0.045748255363142976,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508026,0.035648994515539156,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508069,0.03522478070175428,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508011,0.03199815837937359,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508089,0.02966489653909532,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508084,0.026049204052098318,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508066,0.02593192868719596,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508068,0.02561714019562178,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,180501,0.02216880341880345,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,508006,0.019265502709211235,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,180203,0.016315014720314158,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,180202,0.01616350520972487,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_20d,180605,0.01571745562130178,14,68,1622910.625
weekly,2025-11-07,2025-11-10,momentum_60d,508017,0.04305233307553502,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,508086,0.015606446140797425,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,180301,0.011248593925759387,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,508069,0.0072009601280171864,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,508087,0.006077390568505203,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,508084,0.005673758865248013,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,180202,0.004754986131290551,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,180801,0.003356870008102808,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,508026,0.001325673884224443,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,180602,-0.0004344992396262404,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,508011,-0.0006687472135532557,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,508089,-0.0014207068016338642,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,180201,-0.0036027184148037517,14,68,1173304.58
weekly,2025-11-07,2025-11-10,momentum_60d,180601,-0.008971513133555264,14,68,1173304.58
