date,strategy_return,eligible_reit_equal_weight_return,benchmark_return,strategy_value,eligible_reit_equal_weight_value,strategy_commission_rmb,eligible_reit_equal_weight_commission_rmb,strategy_equity,eligible_reit_equal_weight_equity,benchmark_equity
2025-06-20,-0.003390405600279478,0.002758212174696295,0.0035873318995904846,111991.1653405053,112829.8407394616,0.0,0.0,1.1199116534050528,1.1282984073946158,1.2032890020649876
2025-06-23,-0.00038793773952039423,0.000298628014107738,-6.224269315258102e-05,111947.71974097684,112863.53489073372,0.0,0.0,1.1194771974097684,1.128635348907337,1.2032141061168582
2025-06-24,-0.011864922607722983,-0.006360325835165659,-0.009025752294230527,110619.46871013909,112145.68603392006,0.0,0.0,1.1061946871013908,1.1214568603392006,1.1923541936381234
2025-06-25,-0.0017179505812127127,0.0024614475352755516,0.0004666146211895761,110429.42992957507,112421.72675640004,0.0,0.0,1.1042942992957507,1.1242172675640003,1.1929105635385118
2025-06-26,-0.001507034416273978,-0.0006019657333291573,-0.0022422932381405136,110263.00897810169,112354.05272921099,0.0,0.0,1.1026300897810168,1.12354052729211,1.190235708248183
2025-06-27,0.002351733173790782,-0.00216553202878611,-0.0029664787896765965,110522.31815415747,112110.74642946196,0.0,0.0,1.1052231815415747,1.1211074642946195,1.186704899264949
2025-06-30,-0.0038182979170485742,-0.002749017544658394,-0.0033179158439498035,110100.31101696208,111802.55202058262,0.0,0.0,1.1010031101696207,1.1180255202058262,1.182767512277585
2025-07-01,-0.0012170058318864418,-0.00018621016705899773,-0.0006513184675923656,109966.31829636192,111781.73324869324,0.0,0.0,1.0996631829636192,1.1178173324869325,1.1819971539539702
2025-07-02,0.010151554881566716,0.006837742014621728,0.01005675594941735,111082.64741167126,112546.06790259507,0.0,0.0,1.1108264741167126,1.1254606790259507,1.1938842108641912
2025-07-03,0.002921886089253478,0.001244218223336091,0.000985804416403946,111407.21825390088,112686.09977124429,0.0,0.0,1.1140721825390087,1.1268609977124429,1.1950611471919361
2025-07-04,-0.0009736454336547462,-7.09957907936154e-05,-0.0004655576843877185,111298.74712457179,112678.09953247958,0.0,0.0,1.112987471245718,1.1267809953247958,1.1945047772915478
2025-07-07,-0.0036347034124613042,0.0017514909292168923,-0.00024184446713604313,110894.20918859544,112875.45420173212,0.0,0.0,1.1089420918859545,1.1287545420173213,1.1942158929201923
2025-07-08,-0.004111746326287746,-0.005255007697171465,-0.006468664606011809,110438.24033135765,112282.2928210803,0.0,0.0,1.1043824033135765,1.1228229282108029,1.1864909108417225
2025-07-09,-0.0044966406474710174,-0.0018676551374294803,-0.003228337225974709,109941.6392508485,112072.58822005065,0.0,0.0,1.099416392508485,1.1207258822005064,1.1826605180659715
2025-07-10,0.0030260627626406134,0.0018028305019257562,0.00028950106301195433,110274.32955144916,112274.63610052351,0.0,0.0,1.1027432955144916,1.122746361005235,1.1830028995431339
2025-07-11,-0.004644476385674334,-0.002458784925083113,-0.0016279721797645141,109762.1630319014,111998.57691781035,0.0,0.0,1.0976216303190138,1.1199857691781034,1.181077003734097
2025-07-14,0.0017313687641959952,-0.0011813818358957784,-0.001974870229284109,109952.20181246541,111866.26383339347,0.0,0.0,1.099522018124654,1.1186626383339346,1.1787445299209305
2025-07-15,-0.0011156861366170556,-0.0007037423756219852,0.002432626237870661,109829.52966521273,111787.5388031314,0.0,0.0,1.0982952966521273,1.1178753880313141,1.1816119747921627
2025-07-16,0.0035159862912799156,0.0017056037523677237,0.0019105915589885392,110215.68878589335,111978.20404878198,0.0,0.0,1.1021568878589334,1.1197820404878198,1.1838695526572005
2025-07-17,-0.00046862286572424416,-0.0012407332809273308,-0.0011116332875424906,110164.03919396673,111839.26896428019,0.0,0.0,1.1016403919396673,1.1183926896428018,1.1825535238543587
2025-07-18,-9.863260632625437e-05,6.981453591370368e-05,-0.0006333408731056256,110153.1734276576,111847.07697093986,0.0,0.0,1.101531734276576,1.1184707697093985,1.1818045643730668
2025-07-21,-0.0038503617902527765,-0.006578098088903972,-0.004562944185414808,109729.04385761666,111111.33592766782,0.0,0.0,1.0972904385761666,1.1111133592766782,1.176412056107764
2025-07-22,-0.006904078516651979,-0.004395902211191238,-0.005056798028212572,108971.46592326653,110622.90136037498,21.798652915236357,35.0,1.0897146592326652,1.1062290136037498,1.1704631779420727
2025-07-23,-0.0050195922998933495,-0.0037576363374935973,-0.0065359477124183885,108424.47359201,110207.22072646426,0.0,0.0,1.0842447359201,1.1020722072646427,1.1628130918117323
2025-07-24,0.0029863672929257845,0.0029660580221197996,0.0004508649245491547,108748.26889369788,110534.10173759551,0.0,0.0,1.0874826889369789,1.105341017375955,1.1633373634486368
2025-07-25,0.0014656270223269985,0.00034138635839608966,6.4380248139706e-05,108907.65329521976,110571.8365720663,0.0,0.0,1.0890765329521976,1.105718365720663,1.1634122593967657
2025-07-28,0.002457811371562979,0.0012151145012313513,0.004156856974691259,109175.32776393899,110706.1940141128,0.0,0.0,1.09175327763939,1.107061940141128,1.1682483977616804
2025-07-29,-0.0007275190860370762,-0.0010003895032951737,-0.00210645858519265,109095.90062926637,110595.44469967132,0.0,0.0,1.0909590062926637,1.1059544469967133,1.1657875308945778
2025-07-30,0.004807569334037254,0.004281380538235791,0.003065401347308372,109620.38673560081,111068.94588422604,0.0,0.0,1.0962038673560082,1.1106894588422604,1.1693611375624573
2025-07-31,0.002676069099945222,0.0026022326844123977,0.00844526589320349,109913.73846526799,111357.9731254292,0.0,0.0,1.09913738465268,1.1135797312542919,1.1792367032943512
2025-08-01,0.004535728724564869,0.0016843171762301878,-0.001134146894705812,110412.27736604921,111545.53527227453,0.0,0.0,1.1041227736604922,1.1154553527227453,1.1778992756491868
2025-08-04,-0.001697703024848063,-0.0026250597574473122,-0.003615223907711851,110224.8301087845,111252.72157650837,0.0,0.0,1.102248301087845,1.1125272157650836,1.1736409060269835
2025-08-05,-0.0005404108317332845,-0.0029375052162372572,-0.0027075812274368616,110165.26341666776,110925.91612655678,0.0,0.0,1.1016526341666777,1.1092591612655678,1.1704631779420729
2025-08-06,0.0009877462049490138,0.0007565327867102845,0.00031994149641190184,110274.07873752477,111009.83521900239,0.0,0.0,1.1027407873752477,1.1100983521900238,1.1708376576827186
2025-08-07,0.005017898736286552,0.0039641015822793335,0.0025587133327240608,110827.42289786696,111449.8894824426,0.0,0.0,1.1082742289786696,1.1144988948244259,1.1738334956078869
2025-08-08,-0.000191116006550196,0.0018768962377606613,0.00019141372709885474,110806.24200338646,111659.06936071103,0.0,0.0,1.1080624200338647,1.1165906936071104,1.1740581834522745
2025-08-11,-0.004616278779152272,-0.0026869122755943664,-0.003362768953167339,110294.72949982862,111359.0512365643,0.0,0.0,1.1029472949982861,1.1135905123656429,1.1701100970437492
2025-08-12,-0.0012362596432166084,0.0017509908410977548,-0.0003291819827727638,110158.37657688849,111554.03991535286,0.0,0.0,1.101583765768885,1.1155403991535287,1.169724917881942
2025-08-13,0.0013963794398954565,0.000349239246279609,-0.0018019501308015329,110312.19946907272,111592.99896417235,0.0,0.0,1.1031219946907271,1.1159299896417234,1.1676171319131627
2025-08-14,-0.0016728558554568451,-0.0011801827642857754,-0.003674550302852575,110127.66306026255,111461.29883017988,0.0,0.0,1.1012766306026256,1.1146129883017988,1.1633266640274753
2025-08-15,-0.0025074712412934685,-0.00533216215622434,-0.005858656463836209,109851.52111226809,110866.96911067398,0.0,0.0,1.098515211122681,1.1086696911067397,1.1565111327477178
2025-08-18,-0.0043768521416963635,-0.011217739597244702,-0.017013442377256327,109370.71724681926,109623.29232125466,0.0,0.0,1.0937071724681926,1.0962329232125465,1.136834897232059
2025-08-19,-0.005393438639182846,-0.0031801238896775885,-0.007990437827052665,108780.83299442512,109274.67667047873,0.0,0.0,1.0878083299442511,1.0927467667047872,1.1277510886661024
2025-08-20,0.0038090380643991395,0.0027136138992880365,0.0043357399694505805,109195.18332797792,109571.20595193194,0.0,0.0,1.0919518332797793,1.0957120595193195,1.1326407241368235
2025-08-21,0.001222006245164442,0.0004919761005637291,0.0015492159455885446,109328.62052394658,109625.11236657023,0.0,0.0,1.0932862052394658,1.0962511236657024,1.1343954292072793
2025-08-22,0.0012713844246841077,0.0006248551625755994,0.0017165924696294077,109467.61922925292,109693.61218398041,0.0,0.0,1.0946761922925292,1.0969361218398042,1.1363427238586385
2025-08-25,0.000761853122115852,0.0007053587103176273,0.002118524377153763,109551.01747673332,109770.9855288006,0.0,0.0,1.0955101747673333,1.097709855288006,1.1387500936199344
2025-08-26,0.004183417471445017,0.005699101070872903,0.011960800894476264,110009.31511726006,110396.58146997856,0.0,0.0,1.1000931511726006,1.1039658146997855,1.1523704567582886
2025-08-27,-0.0005391043884073188,-0.000824658138996015,0.0007706306172472477,109950.00861271466,110305.542030552,0.0,0.0,1.0995000861271467,1.1030554203055198,1.1532585087146778
2025-08-28,0.001411079676876259,-7.186196565922565e-06,-0.0013545232727507628,110105.15683534044,110304.74935324465,0.0,0.0,1.1010515683534043,1.1030474935324466,1.151696393225126
2025-08-29,-0.00038233198228521115,-0.0010978581797802534,-0.0028613632351985885,110063.06011246776,110183.65038189858,0.0,0.0,1.1006306011246776,1.101836503818986,1.1484009715074408
2025-09-01,-0.0008731974567172118,-0.0012312455983338744,-0.0028136733343891995,109966.95332829905,110047.98724735751,0.0,0.0,1.0996695332829904,1.1004798724735751,1.1451697463167236
2025-09-02,0.0073143255924086326,0.004380703561268184,0.004933150208817905,110771.28742934743,110530.07485700242,0.0,0.0,1.1077128742934743,1.1053007485700241,1.150819040689898
2025-09-03,-0.0004947605181164771,-6.70826978709238e-05,0.0027426807612567217,110716.48216978645,110522.66020138514,0.0,0.0,1.1071648216978645,1.1052266020138515,1.153975369932486
2025-09-04,0.002838533436190449,0.0018075319277268687,0.004218665974372815,111030.75460636278,110722.43343843645,0.0,0.0,1.1103075460636278,1.1072243343843644,1.1588436065608845
2025-09-05,0.0036531142438267494,-0.0005332664722678127,-0.004311737713393993,111436.36263751812,110663.38887695583,0.0,0.0,1.1143636263751813,1.1066338887695581,1.1538469768785504
2025-09-08,-0.003703996857520764,-0.003850566447436421,-0.00483114185567779,111023.6027004952,110237.2721447866,0.0,0.0,1.110236027004952,1.102372721447866,1.1482725784535053
2025-09-09,-0.0021128422388815293,-0.00010945260602224227,0.0005683882930647144,110789.0273431968,110225.20638806958,0.0,0.0,1.107890273431968,1.1022520638806959,1.1489252431443455
2025-09-10,-0.003259624176373377,-0.0024198927258353153,-0.0027751392225885407,110427.89675119202,109958.47321292739,0.0,0.0,1.1042789675119202,1.099584732129274,1.1457368156382737
2025-09-11,0.000877513611003522,-0.0006229531711841041,-0.0011019386649731011,110524.79873362568,109889.97423334084,0.0,0.0,1.1052479873362568,1.0988997423334084,1.1444742839412387
2025-09-12,0.002987130608454569,0.0010651274642847763,0.00035525307106909487,110854.95074291617,110007.02106294633,0.0,0.0,1.1085495074291618,1.1000702106294633,1.1448808619453685
2025-09-15,0.0046094682100956685,0.002458400239698122,0.0017382527755973598,111365.93311429737,110277.46234989594,0.0,0.0,1.1136593311429737,1.1027746234989595,1.1468709542813733
2025-09-16,-0.0017711425745972065,-0.0011055594542483949,-0.002015113350126052,111168.6881687989,110155.54405880449,0.0,0.0,1.111686881687989,1.1015554405880448,1.1445598793105292
2025-09-17,0.0013265521571561578,0.0008824652437009473,0.0014769944098564913,111316.15923189744,110252.75249783735,0.0,0.0,1.1131615923189744,1.1025275249783735,1.146250387854017
2025-09-18,-0.001132136640352388,0.0001427755753671267,-0.00011201135048344302,111190.13412936771,110268.49389801105,0.0,0.0,1.1119013412936771,1.1026849389801106,1.1461219948000811
2025-09-19,0.0029526129072501295,0.0001251986239698688,0.00013069454817005166,111518.43555455696,110282.29936171431,0.0,0.0,1.1151843555455696,1.102822993617143,1.1462717866963392
2025-09-22,0.002533201386768935,0.00023666587370763104,-0.0025202083372223294,111800.93421015405,110308.39941844724,0.0,0.0,1.1180093421015405,1.1030839941844723,1.1433829429827844
2025-09-23,-0.0001823392296278481,0.0001974409817924183,-0.0006363228028148926,111780.5485139385,110330.17881712837,0.0,0.0,1.117805485139385,1.1033017881712837,1.1426553823438148
2025-09-24,-0.00037660150564944317,-0.0003089083983794927,-0.0015637289786134545,111738.45179106583,110296.09689829705,0.0,0.0,1.1173845179106583,1.1029609689829705,1.1408685790098752
2025-09-25,-0.0015282797016726857,-0.001798756274282165,-0.0025133875399750982,111567.68418329721,110097.7011019724,0.0,0.0,1.115676841832972,1.1009770110197241,1.1380011341386427
2025-09-26,0.0036213220351390962,0.001484329883466362,0.0007615573377461882,111971.70669643964,110261.122409819,0.0,0.0,1.1197170669643963,1.10261122409819,1.1388677872527095
2025-09-29,-0.0021942898185867143,-0.0018897734058677118,-0.0023580917307077787,111726.00832046586,110052.7538729878,0.0,0.0,1.1172600832046586,1.100527538729878,1.1361822325412194
2025-09-30,0.00027015539983077375,-0.0003937291182808389,-0.0004143477319170641,111756.19170491518,110009.422899241,0.0,0.0,1.1175619170491518,1.10009422899241,1.1357114580101215
2025-10-09,-0.0007059743294072218,-0.0012957257147123702,-0.0017617078202870617,111677.2947024192,109866.88086112979,0.0,0.0,1.116772947024192,1.098668808611298,1.1337106662529555
2025-10-10,-0.0009340670021650288,-0.0006654435051512975,-0.000839939599848849,111572.9806265466,109793.77065882951,0.0,0.0,1.1157298062654661,1.0979377065882951,1.1327584177695986
2025-10-13,-0.0004983326385448184,-0.0013427828326809665,9.44545720726886e-06,111517.38016872067,109646.34146845352,0.0,0.0,1.1151738016872068,1.0964634146845353,1.13276911719076
2025-10-14,-0.004392197473403692,-0.003124147979820191,-0.003088635333232559,111027.57381330302,109303.79007226018,0.0,0.0,1.1102757381330302,1.0930379007226019,1.12927040647101
2025-10-15,-0.00023131316467472907,-0.0015288915063774722,-0.0033350703491401568,111001.89167383811,109136.67643600384,0.0,0.0,1.1100189167383812,1.0913667643600384,1.125504210222227
2025-10-16,-0.002268295928784525,-0.002374645412773102,-0.003945129428764349,110750.10653486697,108877.51552793977,0.0,0.0,1.1075010653486697,1.0887751552793978,1.121063950440281
2025-10-17,-0.0020248505615148016,-0.0022326706948829766,-0.004123002920460306,110525.85411946202,108634.42788968887,0.0,0.0,1.1052585411946203,1.0863442788968887,1.116441800498593
2025-10-20,-0.0014444535975957074,-0.00316167725850236,-0.006373028194660124,110366.20465185182,108290.96088953962,0.0,0.0,1.1036620465185183,1.0829096088953962,1.1093266854263184
2025-10-21,-0.008828030923591412,-0.006294598732016876,-0.004967158881569289,109391.88838426585,107609.31274443543,0.0,0.0,1.0939188838426586,1.0760931274443544,1.1038164835282414
2025-10-22,0.00026865050616131647,-0.002037081916997363,0.00012601050733751507,109421.27657045024,107390.10375934323,0.0,0.0,1.0942127657045024,1.0739010375934324,1.1039555760033382
2025-10-23,0.006932255167803714,0.006326153002379709,0.004409812074162245,110179.81278042342,108069.46998666627,0.0,0.0,1.1017981278042341,1.0806946998666627,1.1088238126317365
2025-10-24,0.0035299865770450634,0.005651395017830074,0.008481772391300435,110568.74604059965,108680.21325092844,0.0,0.0,1.1056874604059965,1.0868021325092845,1.1182286038325329
2025-10-27,-0.0012523301392861619,-0.0038361165063593994,-0.004410934524891719,110430.27746746993,108263.30329096189,0.0,0.0,1.1043027746746994,1.082633032909619,1.1132961706771665
2025-10-28,0.0035123348976484614,0.00510575064625618,0.008534194441240928,110818.14558477594,108816.06872170555,0.0,0.0,1.1081814558477594,1.0881606872170555,1.1227972566684143
2025-10-29,0.000620291956848984,0.0013132775869897362,0.002429959977129803,110886.88518915509,108958.97442586209,15.983973542837195,40.0,1.1088688518915508,1.0895897442586209,1.1255256090645498
2025-10-30,0.0026176804319093527,0.0005080334916731655,-0.0005133323827177794,111177.15161867012,109014.3292340888,0.0,0.0,1.1117715161867012,1.090143292340888,1.1249478403218387
2025-10-31,-0.0033479487500461813,-0.003403927401384732,-0.005402269333561693,110804.9362128747,108643.25237166531,0.0,0.0,1.108049362128747,1.086432523716653,1.1188705691022116
2025-11-03,-0.0006581774205545177,-0.0037783067022955086,-0.006340068660170561,110732.0069057734,108232.76484307027,0.0,0.0,1.107320069057734,1.0823276484307027,1.1117768528722596
2025-11-04,-0.0020383762850174625,-0.0036362775185789786,-0.005822346261187494,110506.29340890428,107839.20047349777,0.0,0.0,1.1050629340890428,1.0783920047349778,1.105303703069664
2025-11-05,0.0027473814884291237,0.003259738440585469,0.002758820967039499,110809.89635377083,108190.72806068322,0.0,0.0,1.1080989635377083,1.0819072806068322,1.108353038100639
2025-11-06,-0.001726767583298039,-0.0016765476841534843,-0.0006757409016314719,110618.55341683852,108009.3411461062,0.0,0.0,1.1061855341683853,1.080093411461062,1.1076040786193468
2025-11-07,0.0034830920433897017,0.0037276259358955954,0.006095440494590321,111003.84802009599,108411.95956748143,0.0,0.0,1.11003848020096,1.0841195956748144,1.1143554133721365
2025-11-10,0.009139058859503058,0.003016388278040516,0.004877533581050475,112018.31872078299,108738.97213152019,0.0,0.0,1.1201831872078298,1.087389721315202,1.1197907193220844
2025-11-11,-0.000977720616122446,-0.0014579948853751246,0.00020065164008831182,111908.79610118631,108580.43126631148,0.0,0.0,1.1190879610118631,1.0858043126631147,1.120015407166472
2025-11-12,-0.00030713010178140543,0.0023908509295171854,0.0009457393962553073,111874.42554124951,108840.03089133193,0.0,0.0,1.1187442554124951,1.0884003089133194,1.1210746498614423
2025-11-13,0.003160085703261206,-0.0009990335841407738,-0.0004485631662833889,112227.95831396298,108731.29604517257,0.0,0.0,1.1222795831396297,1.0873129604517258,1.1205717770668604
2025-11-14,0.004067754599099249,0.001975001293510026,0.002988580376580341,112684.47410754213,108946.04049550681,0.0,0.0,1.1268447410754214,1.089460404955068,1.1239206958903523
2025-11-17,-0.00014264523854246036,0.001535206524299948,0.0008567756675708083,112668.40020385303,109113.29516767216,0.0,0.0,1.1266840020385303,1.0911329516767216,1.1248836437948704
2025-11-18,0.004779199570467796,6.351588344166714e-06,-0.00016169686593414667,113206.86497371257,109113.98821040594,0.0,0.0,1.1320686497371257,1.0911398821040594,1.1247017536351283
2025-11-19,0.0024092331061296157,-0.002468307450104068,-0.0031298160162864797,113479.60670064838,108844.66134039563,0.0,0.0,1.1347960670064838,1.0884466134039563,1.1211816440730555
2025-11-20,-0.004505453607415055,-0.0033650557484742327,-0.0035213619750165126,112968.3295972709,108478.3929870614,0.0,0.0,1.129683295972709,1.084783929870614,1.1172335576645303
2025-11-21,-0.005231584190066196,-0.0011600291025400944,-0.00291131967056113,112377.32627017163,108352.55489419962,0.0,0.0,1.1237732627017163,1.0835255489419962,1.1139809336314905
2025-11-24,-0.005571816499702287,-0.0034283576158782303,-0.004562219063352413,111751.18042946706,107981.08358742823,0.0,0.0,1.1175118042946706,1.0798108358742824,1.1088987085798658
2025-11-25,0.0011215917801907782,0.005215634385111523,0.0038112330062425315,111876.51963486336,108544.27343992842,0.0,0.0,1.1187651963486336,1.0854427343992843,1.1131249799385852
2025-11-26,0.004485940919525477,0.003107315335250549,0.0031431427582762073,112378.3910922275,108881.55472534194,0.0,0.0,1.123783910922275,1.0888155472534193,1.1166236906583356
2025-11-27,-0.0016851771984153219,-0.002233422831720344,-0.002999147207343733,112189.01358996428,108638.37617506515,0.0,0.0,1.1218901358996427,1.0863837617506515,1.1132747718348437
2025-11-28,0.001240677247021038,-0.000147802217740578,-0.00015377222489199038,112328.20394649109,108622.31918213474,0.0,0.0,1.123282039464911,1.0862231918213474,1.1131035810962626
2025-12-01,-0.005056644973291835,-0.002219021470313498,-0.0023934482957495007,111760.20009864616,108381.28392371433,0.0,0.0,1.1176020009864616,1.0838128392371433,1.110439425227095
2025-12-02,0.00046434475305345835,-0.0003360529676943447,-0.002476273064508261,111812.09536116218,108344.86207160924,0.0,0.0,1.118120953611622,1.0834486207160925,1.107689673988637
2025-12-03,-0.0002852150242395046,-0.001122459332061121,0.000521598021791192,111780.20487167347,108223.24937009609,0.0,0.0,1.1178020487167346,1.0822324937009609,1.1082674427313481
2025-12-04,-0.00144866900250884,-0.0008971874670060664,-0.0024521635033113443,111618.2723537818,108126.15282712257,0.0,0.0,1.116182723537818,1.0812615282712257,1.1055497897563742
2025-12-08,-0.0009015693151328552,-0.0012679872878329501,-0.005264787860018605,111517.64074441948,107989.0502398555,0.0,0.0,1.1151764074441948,1.079890502398555,1.0997293046446188
2025-12-09,-0.0033388803982459248,-0.0016714646894833152,-0.00265605541718561,111145.2966796793,107808.55035552874,0.0,0.0,1.111452966796793,1.0780855035552874,1.0968083626675798
2025-12-10,0.0012511703305164712,0.0016557658062106295,0.004340997551482317,111284.35837726136,107987.05606682456,0.0,0.0,1.1128435837726136,1.0798705606682455,1.101569605084365
2025-12-11,-0.0008808325033171638,-0.0008800013629656211,-0.0017094681223046582,111186.33549729188,107892.0273103031,0.0,0.0,1.1118633549729187,1.078920273103031,1.0996865069599737
2025-12-12,-0.0003491082324134087,0.0007965720605207505,0.0006810663553220575,111147.5194322379,107977.97108481143,0.0,0.0,1.111475194322379,1.0797797108481144,1.1004354664412659
2025-12-15,-0.004155395582994936,-0.004196945929583085,-0.006465726786582415,110685.65752092833,107524.7933785824,0.0,0.0,1.1068565752092834,1.075247933785824,1.0933203513689913
2025-12-16,-0.005433750479883814,-0.001976283762391118,-0.003816607134119465,110084.21927625773,107312.29387537384,0.0,0.0,1.1008421927625773,1.0731229387537384,1.0891475771160783
2025-12-17,-0.0008951102746270756,-0.0031421822336670235,-0.004676064639717037,109985.68176050925,106975.09909210459,0.0,0.0,1.0998568176050925,1.0697509909210459,1.0840546526432924
2025-12-18,-0.0056680873581749225,-0.005974398128828273,-0.005734363742239901,109362.27330814226,106335.9872602575,0.0,0.0,1.0936227330814225,1.063359872602575,1.0778382889485683
2025-12-19,-0.007648238312050748,-0.009934042413761168,-0.008130000595604425,108525.84457953396,105279.64105270494,0.0,0.0,1.0852584457953396,1.0527964105270495,1.069075463017451
2025-12-22,-0.0010922954733507684,-0.009358853120108424,-0.007145788088351646,108407.30229075818,104294.34435555495,0.0,0.0,1.0840730229075817,1.0429434435555494,1.061436076308272
2025-12-23,-0.004066403806838981,-0.010555758716988328,-0.008306032962048349,107966.47442403389,103193.43842099121,0.0,0.0,1.0796647442403389,1.031934384209912,1.0526197532713482
2025-12-24,0.01534091464116294,0.01514109194812674,0.023276852237728907,109622.7788922803,104755.89976056678,0.0,0.0,1.096227788922803,1.0475589976056678,1.07712142773076
2025-12-25,0.007584815821255475,0.008295393217373492,0.009893613851059246,110454.24747999245,105624.89114092044,0.0,0.0,1.1045424747999246,1.0562489114092044,1.0877780512074298
2025-12-26,-0.0025273149117479576,-0.00032130334321345266,-0.0018393382316779228,110175.09481327036,105590.95351027031,0.0,0.0,1.1017509481327037,1.055909535102703,1.085777259450264
2025-12-29,-0.0023878242490180668,-0.0010393382951395802,-0.004197871501773753,109912.01605023738,105481.20878866679,0.0,0.0,1.0991201605023737,1.0548120878866678,1.0812193060355437
2025-12-30,0.00016880751353598455,-0.0015248578371939159,-0.0010093613315652616,109930.57002437455,105320.3649407687,0.0,0.0,1.0993057002437456,1.053203649407687,1.0801279650770896
2025-12-31,-0.00035309618648715624,-0.0007124386380775727,0.00031698232823518246,109891.75395932059,105245.33064340847,0.0,0.0,1.0989175395932058,1.0524533064340846,1.0804703465542518
2026-01-05,0.002619987466196072,0.004222546189193377,0.005951437851540842,110179.6689773323,105689.7339132472,0.0,0.0,1.1017966897733231,1.056897339132472,1.0869006986722023
2026-01-06,0.003473289377401878,0.0066075962697225155,0.007333759905497894,110562.35485119693,106388.08900480033,0.0,0.0,1.1056235485119692,1.0638808900480035,1.0948717674373822
2026-01-07,0.004763897377653592,0.0042043441310049,0.0057949770350826935,111089.06256353976,106835.38114241649,0.0,0.0,1.1108906256353976,1.0683538114241649,1.1012165241860423
2026-01-08,0.0019306227830373501,0.0016311996724902578,0.001369956180834242,111303.53363867119,107009.65098114636,0.0,0.0,1.1130353363867118,1.0700965098114636,1.1027251425697877
2026-01-09,-0.0005131258589424759,0.0006446295613646846,-0.0016591632383762267,111246.42091736951,107078.63256552012,0.0,0.0,1.1124642091736952,1.0707863256552013,1.1008955415512027
2026-01-12,-0.004877936320219045,-0.0008551263102434259,-0.00010690717541539385,110703.7679602823,106987.06680954846,0.0,0.0,1.107037679602823,1.0698706680954846,1.100777847918428
2026-01-13,0.0,-0.0016918273315770227,-0.0010205866915494743,110703.7679602823,106806.06316579481,0.0,0.0,1.107037679602823,1.0680606316579482,1.0996544086964901
2026-01-14,0.0003707084082926748,-0.00030020858906321113,-2.9189410082008926e-05,110744.80677789486,106773.99906826841,0.0,0.0,1.1074480677789487,1.067739990682684,1.0996223104330063
2026-01-15,0.0002879637467123608,-0.0009794603836702498,-0.002451982018798482,110776.69726738357,106669.418166175,0.0,0.0,1.1077669726738357,1.0666941816617501,1.096926056300355
2026-01-16,-0.0003079460111089505,-0.0014747489678264003,3.901601607458893e-05,110742.58402533625,106512.1075518358,0.0,0.0,1.1074258402533625,1.065121075518358,1.0969688539850002
2026-01-19,0.00016405610780023672,-0.0024805020772503683,-0.0007217681368628659,110760.7520226392,106247.90404780116,0.0,0.0,1.107607520226392,1.0624790404780116,1.096177096819063
2026-01-20,0.007780871419938995,0.0031922707010043627,0.0053586069574045325,111622.5671925031,106587.07611893608,0.0,0.0,1.116225671925031,1.0658707611893607,1.1020510790366251
2026-01-21,0.0062911477592564324,0.004792286923438915,0.004533936563722696,112324.80125597867,107097.87197002844,0.0,0.0,1.1232480125597868,1.0709787197002845,1.1070477087189594
2026-01-22,-0.0011322163912032002,0.003151740278433124,0.008379402327289398,112197.62527485802,107435.41664685085,0.0,0.0,1.1219762527485801,1.0743541664685086,1.1163241068658194
2026-01-23,0.0013402333481589146,0.00013411248451844493,0.003987156754684529,112347.99627383561,107449.82507750264,16.521659810250004,40.0,1.123479962738356,1.0744982507750265,1.1207750660689266
2026-01-26,-0.0007935607971507608,-0.0017385669198538567,-0.0024629836469340916,112258.84130835425,107263.01636607881,0.0,0.0,1.1225884130835426,1.072630163660788,1.1180146154093074
2026-01-27,0.0023309801932411833,0.0020034301272742194,0.0007560315045027632,112520.51444396023,107477.91032460892,0.0,0.0,1.1252051444396023,1.0747791032460892,1.1188598696810512
2026-01-28,0.00154797381830174,0.0007291094057768621,0.0004398883066212278,112694.69325434131,107556.27347993983,0.0,0.0,1.1269469325434132,1.0755627347993983,1.1193520430544717
2026-01-29,0.007934123847030516,0.010521193856937616,0.010132099638685332,113588.82690752437,108687.89388375208,0.0,0.0,1.1358882690752437,1.0868789388375208,1.1306934294854656
2026-01-30,-0.0033352296423252437,-0.0032150533602909315,-0.004125740456859428,113209.98208498544,108338.45650529818,0.0,0.0,1.1320998208498545,1.0833845650529819,1.1260284818591322
2026-02-02,-0.012585907876761282,-0.006388349851886965,-0.008694247543756362,111785.13167973403,107646.3525427289,0.0,0.0,1.1178513167973403,1.076463525427289,1.1162385114965288
2026-02-03,0.006670886130547782,-0.00024413198573758343,0.0013323492480374899,112530.83756425782,107620.07262492523,0.0,0.0,1.1253083756425781,1.0762007262492523,1.1177257310379516
2026-02-04,0.0008635094880069527,0.002614934757311227,0.0009955392185017065,112628.00901018793,107901.49209341651,0.0,0.0,1.1262800901018792,1.079014920934165,1.1188384708387284
2026-02-05,-0.0018387569325244435,0.00013175099471673946,-0.001960409295208909,112420.91347782403,107915.70822233125,0.0,0.0,1.1242091347782404,1.0791570822233125,1.116645089500659
2026-02-06,-0.0003857175795515255,-0.000661275122679883,-0.0007857040195469178,112377.55075518638,107844.34624913744,0.0,0.0,1.1237755075518638,1.0784434624913743,1.115767736965431
