symbol,asset_id,period_end,metric,value,unit,raw_value,raw_unit,publication_date,source_url,source_note
508028,binhai_h1_h2,2024-09-30,settlement_tariff,0.85,RMB_per_kWh,0.85,元/千瓦时（含税上网电价）,2024-10-25,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-10-25/508028_20241025_2Z9V.pdf,第7页；项目未参与市场化交易
508028,binhai_h1_h2,2024-09-30,electricity_revenue,206696210.17,RMB,206696210.17,元（不含税）,2024-10-25,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-10-25/508028_20241025_2Z9V.pdf,第9页；项目公司发电收入
508028,binhai_h1_h2,2024-09-30,average_wind_speed,5.62,metres_per_second,5.62,米/秒,2024-10-25,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-10-25/508028_20241025_2Z9V.pdf,第7页；项目平均风速
508028,binhai_h1_h2,2024-12-31,power_generation,31073.04,10k_kWh,31073.04,万千瓦时,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第7页；报告期单季值
508028,binhai_h1_h2,2024-12-31,grid_connected_electricity,30187.59,10k_kWh,30187.59,万千瓦时,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第7页；报告期单季值
508028,binhai_h1_h2,2024-12-31,settled_electricity,30311.78,10k_kWh,30311.78,万千瓦时,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第7页；报告期结算电量
508028,binhai_h1_h2,2024-12-31,utilization_hours,621,hours,621,小时,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第7页；等效利用小时发电量口径
508028,binhai_h1_h2,2024-12-31,settlement_tariff,0.85,RMB_per_kWh,0.85,元/千瓦时（含税）,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第7页；含税上网电价
508028,binhai_h1_h2,2024-12-31,electricity_revenue,220494132.92,RMB,220494132.92,元（不含税）,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第10页；项目公司发电收入
508028,binhai_h1_h2,2024-12-31,availability_rate,99.52,percent,99.52,%,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第7页；报告期全场可利用率约数
508028,binhai_h1_h2,2024-12-31,average_wind_speed,5.70,metres_per_second,5.70,米/秒,2025-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-01-22/508028_20250122_36A6.pdf,第7页；项目平均风速
508028,binhai_h1_h2,2025-03-31,power_generation,34933.27,10k_kWh,34933.27,万千瓦时,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2025-03-31,grid_connected_electricity,34024.00,10k_kWh,34024.00,万千瓦时,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2025-03-31,settled_electricity,34005.55,10k_kWh,34005.55,万千瓦时,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第8页；报告期结算电量
508028,binhai_h1_h2,2025-03-31,utilization_hours,698.67,hours,698.67,小时,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第9页；等效利用小时发电量口径
508028,binhai_h1_h2,2025-03-31,settlement_tariff,0.863,RMB_per_kWh,0.863,元/千瓦时（含税）,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第8页；不含两个细则费用
508028,binhai_h1_h2,2025-03-31,electricity_revenue,255074332.02,RMB,255074332.02,元（不含税）,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第11页；项目公司发电收入
508028,binhai_h1_h2,2025-03-31,availability_rate,99.41,percent,99.41,%,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第8页；报告期全场可利用率
508028,binhai_h1_h2,2025-03-31,average_wind_speed,6.45,metres_per_second,6.45,米/秒,2025-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-04-22/508028_20250422_YHMC.pdf,第6页；项目平均风速
508028,binhai_h1_h2,2025-06-30,power_generation,33776.96,10k_kWh,33776.96,万千瓦时,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2025-06-30,grid_connected_electricity,32890.94,10k_kWh,32890.94,万千瓦时,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2025-06-30,settled_electricity,33043.17,10k_kWh,33043.17,万千瓦时,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第8页；报告期结算电量含6月测算
508028,binhai_h1_h2,2025-06-30,utilization_hours,675.54,hours,675.54,小时,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第9页；等效利用小时发电量口径
508028,binhai_h1_h2,2025-06-30,settlement_tariff,0.8499,RMB_per_kWh,0.8499,元/千瓦时（含税）,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第8页；不含两个细则费用且6月为测算
508028,binhai_h1_h2,2025-06-30,electricity_revenue,242871571.49,RMB,242871571.49,元（不含税）,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第11页；项目公司发电收入
508028,binhai_h1_h2,2025-06-30,availability_rate,99.70,percent,99.70,%,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第7页；报告期全场可利用率
508028,binhai_h1_h2,2025-06-30,average_wind_speed,6.36,metres_per_second,6.36,米/秒,2025-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-21/508028_20250721_TBZ8.pdf,第7页；项目平均风速
508028,binhai_h1_h2,2025-09-30,power_generation,21963.23,10k_kWh,21963.23,万千瓦时,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第9页；报告期单季值
508028,binhai_h1_h2,2025-09-30,grid_connected_electricity,21402.47,10k_kWh,21402.47,万千瓦时,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第9页；报告期单季值
508028,binhai_h1_h2,2025-09-30,settled_electricity,21092.41,10k_kWh,21092.41,万千瓦时,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第9页；报告期结算电量含9月测算
508028,binhai_h1_h2,2025-09-30,utilization_hours,439.26,hours,439.26,小时,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第10页；等效利用小时发电量口径
508028,binhai_h1_h2,2025-09-30,settlement_tariff,0.853,RMB_per_kWh,0.853,元/千瓦时（含税）,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第9页；不含两个细则和深度机组补偿分摊
508028,binhai_h1_h2,2025-09-30,electricity_revenue,142824808.30,RMB,142824808.30,元（不含税）,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第12页；项目公司发电收入
508028,binhai_h1_h2,2025-09-30,availability_rate,99.62,percent,99.62,%,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第10页；报告期全场可利用率
508028,binhai_h1_h2,2025-09-30,average_wind_speed,5.43,metres_per_second,5.43,米/秒,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508028_20251028_036Z.pdf,第7页；项目平均风速；当期配合电网停机14天
508028,binhai_h1_h2,2025-12-31,power_generation,35849.05,10k_kWh,35849.05,万千瓦时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2025-12-31,grid_connected_electricity,34965.08,10k_kWh,34965.08,万千瓦时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2025-12-31,settled_electricity,35212.86,10k_kWh,35212.86,万千瓦时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第8页；依据交易结算单及国网电费账单测算
508028,binhai_h1_h2,2025-12-31,utilization_hours,716.98,hours,716.98,小时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第9页；等效利用小时发电量口径
508028,binhai_h1_h2,2025-12-31,settlement_tariff,0.847,RMB_per_kWh,0.847,元/千瓦时（含税）,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第8页；不含两个细则和深度机组补偿分摊
508028,binhai_h1_h2,2025-12-31,electricity_revenue,252239107.98,RMB,252239107.98,元（不含税）,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第11页；项目公司发电收入
508028,binhai_h1_h2,2025-12-31,availability_rate,99.66,percent,99.66,%,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第8页；报告期全场可利用率
508028,binhai_h1_h2,2025-12-31,average_wind_speed,6.25,metres_per_second,6.25,米/秒,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508028_20260122_8WBS.pdf,第6页；项目平均风速
508028,binhai_h1_h2,2026-03-31,power_generation,28156.57,10k_kWh,28156.57,万千瓦时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2026-03-31,grid_connected_electricity,27447.68,10k_kWh,27447.68,万千瓦时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2026-03-31,settled_electricity,27508.83,10k_kWh,27508.83,万千瓦时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第8页；依据交易结算单及国网电费账单测算
508028,binhai_h1_h2,2026-03-31,utilization_hours,563.13,hours,563.13,小时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第9页；等效利用小时发电量口径
508028,binhai_h1_h2,2026-03-31,settlement_tariff,0.835,RMB_per_kWh,0.835,元/千瓦时（含税）,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第8页；未考虑两个细则费用
508028,binhai_h1_h2,2026-03-31,electricity_revenue,202973973.83,RMB,202973973.83,元（不含税）,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第11页；项目公司发电收入
508028,binhai_h1_h2,2026-03-31,availability_rate,99.54,percent,99.54,%,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第9页；报告期全场可利用率
508028,binhai_h1_h2,2026-03-31,average_wind_speed,5.78,metres_per_second,5.78,米/秒,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508028_20260422_YR89.pdf,第6页；项目平均风速
508028,binhai_h1_h2,2026-06-30,power_generation,25758.24,10k_kWh,25758.24,万千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第8页；报告期单季值
508028,binhai_h1_h2,2026-06-30,grid_connected_electricity,25064.76,10k_kWh,25064.76,万千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第9页；报告期单季值
508028,binhai_h1_h2,2026-06-30,settled_electricity,24847.85,10k_kWh,24847.85,万千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第9页；依据交易结算单及国网电费账单测算
508028,binhai_h1_h2,2026-06-30,utilization_hours,515.16,hours,515.16,小时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第10页；等效利用小时发电量口径
508028,binhai_h1_h2,2026-06-30,settlement_tariff,0.8425,RMB_per_kWh,0.8425,元/千瓦时（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第9页；未考虑两个细则和深度机组补偿分摊
508028,binhai_h1_h2,2026-06-30,electricity_revenue,184852696.30,RMB,184852696.30,元（不含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第11页；项目公司发电收入
508028,binhai_h1_h2,2026-06-30,availability_rate,99.59,percent,99.59,%,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第9页；报告期全场可利用率
508028,binhai_h1_h2,2026-06-30,average_wind_speed,5.55,metres_per_second,5.55,米/秒,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508028_20260721_W0FA.pdf,第6页；项目平均风速
